timestamp	controllerRecord
2014-07-10T21:57:43.567000	1111111111111111
2014-07-10T21:57:44.549000	1111111111111111
2014-07-10T21:57:44.566000	1111111111111111
2014-07-10T21:57:44.582000	1111111111111111
2014-07-10T21:57:44.599000	1111111111111111
2014-07-10T21:57:44.616000	1111111111111111
2014-07-10T21:57:44.632000	1111111111111111
2014-07-10T21:57:44.649000	1111111111111111
2014-07-10T21:57:44.666000	1111111111111111
2014-07-10T21:57:44.682000	1111111111111111
2014-07-10T21:57:44.699000	1111111111111111
2014-07-10T21:57:44.716000	1111111111111111
2014-07-10T21:57:44.732000	1111111111111111
2014-07-10T21:57:44.749000	1111111111111111
2014-07-10T21:57:44.765000	1111111111111111
2014-07-10T21:57:44.782000	1111111111111111
2014-07-10T21:57:44.799000	1111111111111111
2014-07-10T21:57:44.815000	1111111111111111
2014-07-10T21:57:44.832000	1111111111111111
2014-07-10T21:57:44.849000	1111111111111111
2014-07-10T21:57:44.865000	1111111111111111
2014-07-10T21:57:44.882000	1111111111111111
2014-07-10T21:57:44.899000	1111111111111111
2014-07-10T21:57:44.915000	1111111111111111
2014-07-10T21:57:44.932000	1111111111111111
2014-07-10T21:57:44.948000	1111111111111111
2014-07-10T21:57:44.965000	1111111111111111
2014-07-10T21:57:44.982000	1111111111111111
2014-07-10T21:57:44.998000	1111111111111111
2014-07-10T21:57:45.015000	1111111111111111
2014-07-10T21:57:45.032000	1111111111111111
2014-07-10T21:57:45.048000	1111111111111111
2014-07-10T21:57:45.065000	1111111111111111
2014-07-10T21:57:45.082000	1111111111111111
2014-07-10T21:57:45.098000	1111111111111111
2014-07-10T21:57:45.115000	1111111111111111
2014-07-10T21:57:45.132000	1111111111111111
2014-07-10T21:57:45.148000	1111111111111111
2014-07-10T21:57:45.165000	1111111111111111
2014-07-10T21:57:45.181000	1111111111111111
2014-07-10T21:57:45.198000	1111111111111111
2014-07-10T21:57:45.215000	1111111111111111
2014-07-10T21:57:45.231000	1111111111111111
2014-07-10T21:57:45.248000	1111111111111111
2014-07-10T21:57:45.265000	1111111111111111
2014-07-10T21:57:45.281000	1111111111111111
2014-07-10T21:57:45.298000	1111111011111111
2014-07-10T21:57:45.315000	1111111011111111
2014-07-10T21:57:45.347000	1111111011111111
2014-07-10T21:57:45.349000	1111111011111111
2014-07-10T21:57:45.364000	1111111011111111
2014-07-10T21:57:45.381000	1111111011111111
2014-07-10T21:57:45.398000	1111111011101111
2014-07-10T21:57:45.414000	1111111011101111
2014-07-10T21:57:45.446000	1111111111101111
2014-07-10T21:57:45.448000	1111111111101111
2014-07-10T21:57:45.464000	1111111111101111
2014-07-10T21:57:45.481000	1111111111101111
2014-07-10T21:57:45.498000	1111111011101111
2014-07-10T21:57:45.514000	1111111011111111
2014-07-10T21:57:45.546000	1111111011111111
2014-07-10T21:57:45.548000	1111111011111111
2014-07-10T21:57:45.564000	1111111011111111
2014-07-10T21:57:45.581000	1111111111111111
