timestamp	controllerRecord
2014-07-03T07:41:06.019000	1111111111111111
2014-07-03T07:41:06.035000	1111111111111111
2014-07-03T07:41:06.052000	1111111111111111
2014-07-03T07:41:06.069000	1111111111111111
2014-07-03T07:41:06.085000	1111111111111111
2014-07-03T07:41:06.102000	1111111111111111
2014-07-03T07:41:06.119000	1111111111111111
2014-07-03T07:41:06.135000	1111111111111111
2014-07-03T07:41:06.152000	1111111111111111
2014-07-03T07:41:06.168000	1111111111111111
2014-07-03T07:41:06.185000	1111111111111111
2014-07-03T07:41:06.202000	1111111111111111
2014-07-03T07:41:06.218000	1111111111111111
2014-07-03T07:41:06.235000	1111111111111111
2014-07-03T07:41:06.252000	1111111111111111
2014-07-03T07:41:06.268000	1111111111111111
2014-07-03T07:41:06.285000	1111111111111111
2014-07-03T07:41:06.302000	1111111111111111
2014-07-03T07:41:06.318000	1111111111111111
2014-07-03T07:41:06.335000	1111111111111111
2014-07-03T07:41:06.351000	1111111111111111
2014-07-03T07:41:06.368000	1111111111111111
2014-07-03T07:41:07.982000	1111111111111111
2014-07-03T07:41:07.999000	1111111111111111
2014-07-03T07:41:08.015000	1111111111111111
2014-07-03T07:41:08.032000	1111111111111111
2014-07-03T07:41:08.048000	1111111111111111
2014-07-03T07:41:08.065000	1111111111111111
2014-07-03T07:41:08.082000	1111111111111111
2014-07-03T07:41:08.098000	1111111111111111
2014-07-03T07:41:08.115000	1111111111111111
2014-07-03T07:41:08.132000	1111111111111111
2014-07-03T07:41:08.148000	1111111111111111
2014-07-03T07:41:08.165000	1111111111111111
2014-07-03T07:41:08.182000	1111111111111111
2014-07-03T07:41:08.198000	1111111111111111
2014-07-03T07:41:08.215000	1111111111111111
2014-07-03T07:41:08.232000	1111111111111111
2014-07-03T07:41:08.248000	1111111111111111
2014-07-03T07:41:08.265000	1111111111111111
2014-07-03T07:41:08.281000	1111111111111111
2014-07-03T07:41:08.298000	1111111111111111
2014-07-03T07:41:08.315000	1111111111111111
2014-07-03T07:41:08.331000	1111111111111111
2014-07-03T07:41:08.348000	1111111111111111
2014-07-03T07:41:08.365000	1111111111111111
2014-07-03T07:41:08.381000	1111111111111111
2014-07-03T07:41:08.398000	1111111111111111
2014-07-03T07:41:08.415000	1111111111111111
2014-07-03T07:41:08.431000	1111111111111111
2014-07-03T07:41:08.448000	1111111111111111
2014-07-03T07:41:08.464000	1111111111111111
2014-07-03T07:41:08.481000	1111111111111111
2014-07-03T07:41:08.498000	1111111111111111
2014-07-03T07:41:08.514000	1111111111111111
2014-07-03T07:41:08.531000	1111111111111111
2014-07-03T07:41:08.548000	1111111111111111
2014-07-03T07:41:08.564000	1111111111111111
2014-07-03T07:41:08.581000	1111111111111111
2014-07-03T07:41:08.598000	1111111111111111
2014-07-03T07:41:08.614000	1111111111111111
2014-07-03T07:41:08.631000	1111111111111111
2014-07-03T07:41:08.647000	1111111111111111
2014-07-03T07:41:08.664000	1111111111111111
2014-07-03T07:41:08.681000	1111111111111111
2014-07-03T07:41:08.697000	1111111111111111
2014-07-03T07:41:08.714000	1111111111111111
2014-07-03T07:41:08.731000	1111111111111111
2014-07-03T07:41:08.747000	1111111111111111
2014-07-03T07:41:08.764000	1111111111111111
2014-07-03T07:41:08.781000	1111111111111111
2014-07-03T07:41:08.797000	1111111111111111
2014-07-03T07:41:08.814000	1111111111111111
2014-07-03T07:41:08.831000	1111111111111111
2014-07-03T07:41:08.847000	1111111111111111
2014-07-03T07:41:08.864000	1111111111111111
2014-07-03T07:41:08.880000	1111111111111111
2014-07-03T07:41:08.897000	1111111111111111
2014-07-03T07:41:08.914000	1111111111111111
2014-07-03T07:41:08.930000	1111111111111111
2014-07-03T07:41:08.947000	1111111111111111
2014-07-03T07:41:08.964000	1111111111111111
2014-07-03T07:41:08.980000	1111111111111111
2014-07-03T07:41:08.997000	1111111111111111
2014-07-03T07:41:09.014000	1111111111111111
2014-07-03T07:41:09.030000	1111111111111111
2014-07-03T07:41:09.047000	1111111111111111
2014-07-03T07:41:09.063000	1111111111111111
2014-07-03T07:41:09.080000	1111111111111111
2014-07-03T07:41:09.097000	1111111111111111
2014-07-03T07:41:09.113000	1111111111111111
2014-07-03T07:41:09.130000	1111111111111111
2014-07-03T07:41:09.147000	1111111111111111
2014-07-03T07:41:09.163000	1111111111111111
2014-07-03T07:41:09.180000	1111111111111111
2014-07-03T07:41:09.197000	1111111111111111
2014-07-03T07:41:09.213000	1111111111111111
2014-07-03T07:41:09.230000	1111111111111111
2014-07-03T07:41:09.247000	1111111111111111
2014-07-03T07:41:09.263000	1111111111111111
2014-07-03T07:41:09.280000	1111111111111111
2014-07-03T07:41:09.296000	1111111111111111
2014-07-03T07:41:09.313000	1111111111111111
2014-07-03T07:41:09.330000	1111111111111111
2014-07-03T07:41:09.346000	1111111111111111
2014-07-03T07:41:09.363000	1111111111111111
2014-07-03T07:41:09.380000	1111111111111111
2014-07-03T07:41:09.396000	1111111111111111
2014-07-03T07:41:09.413000	1111111111111111
2014-07-03T07:41:09.430000	1111111111111111
2014-07-03T07:41:09.446000	1111111111111111
2014-07-03T07:41:09.463000	1111111111111111
2014-07-03T07:41:09.479000	1111111111111111
2014-07-03T07:41:09.496000	1111111111111111
2014-07-03T07:41:09.513000	1111111111111111
