timestamp	controllerRecord
2014-06-09T18:28:26.191073	1111111111111111
2014-06-09T18:28:26.211113	1111111111111111
2014-06-09T18:28:26.231067	1111111111111111
2014-06-09T18:28:26.251068	1111111111111111
2014-06-09T18:28:26.271040	1111111111111111
2014-06-09T18:28:26.291132	1111111111111111
2014-06-09T18:28:26.311220	1111111111111111
2014-06-09T18:28:26.331206	1111111111111111
2014-06-09T18:28:26.351668	1111111111111111
2014-06-09T18:28:26.371276	1111111111111111
2014-06-09T18:28:26.391659	1111111111111111
2014-06-09T18:28:26.411336	1111111111111111
2014-06-09T18:28:26.431338	1111111111111111
2014-06-09T18:28:26.451196	1111111111111111
2014-06-09T18:28:26.471237	1111111111111111
2014-06-09T18:28:26.491111	1111111111111111
2014-06-09T18:28:26.511291	1111111111111111
2014-06-09T18:28:26.531083	1111111111111111
2014-06-09T18:28:26.551450	1111111111111111
2014-06-09T18:28:26.571270	1111111111111111
2014-06-09T18:28:26.591729	1111111111111111
2014-06-09T18:28:26.611403	1111111111111111
2014-06-09T18:28:26.631066	1111111111111111
2014-06-09T18:28:26.651135	1111111111111111
2014-06-09T18:28:26.671308	1111111111111111
2014-06-09T18:28:26.691250	1111111111111111
2014-06-09T18:28:26.711254	1111111111111111
2014-06-09T18:28:26.731116	1111111111111111
2014-06-09T18:28:26.751059	1111111111111111
2014-06-09T18:28:26.771241	1111111111111111
2014-06-09T18:28:26.791289	1111111111111111
2014-06-09T18:28:26.811071	1111111111111111
2014-06-09T18:28:26.831097	1111111111111111
2014-06-09T18:28:26.851273	1111111111111111
2014-06-09T18:28:26.871349	1111111111111111
2014-06-09T18:28:26.891708	1111111111111111
2014-06-09T18:28:26.911273	1111111111111111
2014-06-09T18:28:26.931383	1111111111111111
2014-06-09T18:28:26.951334	1111111111111111
2014-06-09T18:28:26.971203	1111111111111111
2014-06-09T18:28:26.991232	1111111111111111
2014-06-09T18:28:27.011167	1111111111111111
2014-06-09T18:28:27.031561	1111111111111111
2014-06-09T18:28:27.051525	1111111111111111
2014-06-09T18:28:27.071184	1111111111111111
2014-06-09T18:28:27.091279	1111111111111111
2014-06-09T18:28:27.111151	1111111111111111
2014-06-09T18:28:27.131087	1111111111111111
2014-06-09T18:28:27.151492	1111111111111111
2014-06-09T18:28:27.171346	1111111111111111
2014-06-09T18:28:27.191196	1111111111111111
2014-06-09T18:28:27.211087	1111111111111111
2014-06-09T18:28:27.231176	1111111111111111
2014-06-09T18:28:27.251514	1111111111111111
2014-06-09T18:28:27.271253	1111111111111111
2014-06-09T18:28:27.291587	1111111111111111
2014-06-09T18:28:27.311168	1111111111111111
2014-06-09T18:28:27.331117	1111111111111111
2014-06-09T18:28:27.351104	1111111111111111
2014-06-09T18:28:27.371059	1111111111111111
2014-06-09T18:28:27.391181	1111111111111111
2014-06-09T18:28:27.411235	1111111111111111
2014-06-09T18:28:27.431762	1111111111111111
2014-06-09T18:28:27.451325	1111111111111111
2014-06-09T18:28:27.471224	1111111111111111
2014-06-09T18:28:27.491062	1111111111111111
2014-06-09T18:28:27.511106	1111111111111111
2014-06-09T18:28:27.531357	1111111111111111
2014-06-09T18:28:27.551300	1111111111111111
2014-06-09T18:28:27.571194	1111111111111111
2014-06-09T18:28:27.591777	1111111111111111
2014-06-09T18:28:27.611197	1111111111111111
2014-06-09T18:28:27.631160	1111111111111111
2014-06-09T18:28:27.651162	1111111111111111
2014-06-09T18:28:27.671165	1111111111111111
2014-06-09T18:28:27.691387	1111111111111111
2014-06-09T18:28:27.711395	1111111111111111
2014-06-09T18:28:27.731612	1111111111111111
2014-06-09T18:28:27.751244	1111111111111111
2014-06-09T18:28:27.771102	1111111111111111
2014-06-09T18:28:27.791242	1111111111111111
2014-06-09T18:28:27.811139	1111111111111111
2014-06-09T18:28:27.831253	1111111111111111
2014-06-09T18:28:27.851115	1111111111111111
2014-06-09T18:28:27.871367	1111111111111111
2014-06-09T18:28:27.891209	1111111111111111
2014-06-09T18:28:27.911148	1111111111111111
2014-06-09T18:28:27.931119	1111111111111111
2014-06-09T18:28:27.951350	1111111111111111
2014-06-09T18:28:27.971222	1111111111111111
2014-06-09T18:28:27.991518	1111111111111111
2014-06-09T18:28:28.011178	1111111111111111
2014-06-09T18:28:28.031156	1111111111111111
2014-06-09T18:28:28.051172	1111111111111111
2014-06-09T18:28:28.071416	1111111111111111
2014-06-09T18:28:28.091205	1111111111111111
2014-06-09T18:28:28.111707	1111111111111111
2014-06-09T18:28:28.131539	1111111111111111
2014-06-09T18:28:28.151250	1111111111111111
2014-06-09T18:28:28.171043	1111111111111111
2014-06-09T18:28:28.191232	1111111111111111
2014-06-09T18:28:28.211177	1111111111111111
2014-06-09T18:28:28.231053	1111111111111111
2014-06-09T18:28:28.251298	1111111111111111
2014-06-09T18:28:28.271129	1111111111111111
2014-06-09T18:28:28.291173	1111111111111111
2014-06-09T18:28:28.311024	1111111111111111
2014-06-09T18:28:28.331036	1111111111111111
2014-06-09T18:28:28.351095	1111111111111111
2014-06-09T18:28:28.371720	1111111111111111
2014-06-09T18:28:28.391552	1111111111111111
2014-06-09T18:28:28.411125	1111111111111111
2014-06-09T18:28:28.431179	1111111111111111
2014-06-09T18:28:28.451301	1111111111111111
2014-06-09T18:28:28.471650	1111111111111111
2014-06-09T18:28:28.491456	1111111111111111
2014-06-09T18:28:28.511080	1111111111111111
2014-06-09T18:28:28.531121	1111111111111111
2014-06-09T18:28:28.551228	1111111111111111
2014-06-09T18:28:28.571066	1111111111111111
2014-06-09T18:28:28.591050	1111111111111111
2014-06-09T18:28:28.611216	1111111111111111
2014-06-09T18:28:28.631133	1111111111111111
2014-06-09T18:28:28.651216	1111111111111111
2014-06-09T18:28:28.671373	1111111111111111
2014-06-09T18:28:28.691106	1111111111111111
2014-06-09T18:28:28.711173	1111111111111111
2014-06-09T18:28:28.731204	1111111111111111
2014-06-09T18:28:28.751713	1111111111111111
2014-06-09T18:28:28.771651	1111111111111111
2014-06-09T18:28:28.791112	1111111111111111
2014-06-09T18:28:28.811034	1111111111111111
2014-06-09T18:28:28.831054	1111111111111111
2014-06-09T18:28:28.851694	1111111111111111
2014-06-09T18:28:28.871308	1111111111111111
2014-06-09T18:28:28.890966	1111111111111111
2014-06-09T18:28:28.911227	1111111111111111
2014-06-09T18:28:28.931199	1111111111111111
2014-06-09T18:28:28.951574	1111111111111111
2014-06-09T18:28:28.971829	1111111111111111
2014-06-09T18:28:28.991652	1111111111111111
2014-06-09T18:28:29.011098	1111111111111111
2014-06-09T18:28:29.031214	1111111111111111
2014-06-09T18:28:29.051085	1111111111111111
2014-06-09T18:28:29.071279	1111111111111111
2014-06-09T18:28:29.091804	1111111111111111
2014-06-09T18:28:29.111399	1111111111111111
2014-06-09T18:28:29.131217	1111111111111111
2014-06-09T18:28:29.151295	1111111111111111
2014-06-09T18:28:29.171692	1111111111111111
2014-06-09T18:28:29.191560	1111111111111111
2014-06-09T18:28:29.210966	1111111111111111
2014-06-09T18:28:29.231112	1111111111111111
2014-06-09T18:28:29.251255	1111111111111111
2014-06-09T18:28:29.271070	1111111111111111
2014-06-09T18:28:29.291119	1111111111111111
2014-06-09T18:28:29.311104	1111111111111111
2014-06-09T18:28:29.331025	1111111111111111
2014-06-09T18:28:29.351087	1111111111111111
2014-06-09T18:28:29.370961	1111111111111111
2014-06-09T18:28:29.391232	1111111111111111
2014-06-09T18:28:29.411011	1111111111111111
2014-06-09T18:28:29.431104	1111111111111111
2014-06-09T18:28:29.451016	1111111111111111
2014-06-09T18:28:29.471191	1111111111111111
