timestamp	controllerRecord
2014-07-03T16:47:51.864000	1111111111111111
2014-07-03T16:47:51.881000	1111111111111111
2014-07-03T16:47:51.897000	1111111111111111
2014-07-03T16:47:51.914000	1111111111111111
2014-07-03T16:47:51.932000	1111111111111111
2014-07-03T16:47:51.947000	1111111111111111
2014-07-03T16:47:51.964000	1111111111111111
2014-07-03T16:47:51.981000	1111111111111111
2014-07-03T16:47:51.998000	1111111111111111
2014-07-03T16:47:52.014000	1111111111111111
2014-07-03T16:47:52.030000	1111111111111111
2014-07-03T16:47:52.047000	1111111111111111
2014-07-03T16:47:52.064000	1111111111111111
2014-07-03T16:47:52.080000	1111111111111111
2014-07-03T16:47:52.097000	1111111111111111
2014-07-03T16:47:52.115000	1111111111111111
2014-07-03T16:47:52.130000	1111111111111111
2014-07-03T16:47:52.147000	1111111111111111
2014-07-03T16:47:52.164000	1111111111111111
2014-07-03T16:47:52.180000	1111111111111111
2014-07-03T16:47:52.199000	1111111111111111
2014-07-03T16:47:52.213000	1111111111111111
2014-07-03T16:47:52.230000	1111111111111111
2014-07-03T16:47:52.247000	1111111111111111
2014-07-03T16:47:52.264000	1111111111111111
2014-07-03T16:47:52.280000	1111111111111111
2014-07-03T16:47:52.297000	1111111111111111
2014-07-03T16:47:52.313000	1111111111111111
2014-07-03T16:47:52.330000	1111111111111111
2014-07-03T16:47:52.347000	1111111111111111
2014-07-03T16:47:52.363000	1111111111111111
2014-07-03T16:47:52.380000	1111111111111111
2014-07-03T16:47:52.396000	1111111111111111
2014-07-03T16:47:52.413000	1111111111111111
2014-07-03T16:47:52.430000	1111111111111111
2014-07-03T16:47:52.446000	1111111111111111
2014-07-03T16:47:52.463000	1111111111111111
2014-07-03T16:47:52.480000	1111111111111111
2014-07-03T16:47:52.496000	1111111111111111
2014-07-03T16:47:52.513000	1111111111111111
2014-07-03T16:47:52.532000	1111111111111111
2014-07-03T16:47:52.546000	1111111111111111
2014-07-03T16:47:52.563000	1111111111111111
2014-07-03T16:47:52.580000	1111111111111111
2014-07-03T16:47:52.598000	1111111111111111
2014-07-03T16:47:52.613000	1111111111111111
2014-07-03T16:47:52.629000	1111111111111111
2014-07-03T16:47:52.646000	1111111111111111
2014-07-03T16:47:52.663000	1111111111111111
2014-07-03T16:47:52.679000	1111111111111111
2014-07-03T16:47:52.696000	1111111111111111
2014-07-03T16:47:52.713000	1111111111111111
2014-07-03T16:47:52.729000	1111111111111111
2014-07-03T16:47:52.746000	1111111111111111
2014-07-03T16:47:52.763000	1111111111111111
2014-07-03T16:47:52.779000	1111111111111111
2014-07-03T16:47:52.797000	1111111111111111
2014-07-03T16:47:52.812000	1111111111111111
2014-07-03T16:47:52.829000	1111111111111111
