timestamp	controllerRecord
2014-07-09T18:15:49.240000	1111111111111111
2014-07-09T18:15:49.257000	1111111111111111
2014-07-09T18:15:49.274000	1111111111111111
2014-07-09T18:15:49.290000	1111111111111111
2014-07-09T18:15:49.307000	1111111111111111
2014-07-09T18:15:49.324000	1111111111111111
2014-07-09T18:15:49.340000	1111111111111111
2014-07-09T18:15:49.357000	1111111111111111
2014-07-09T18:15:49.373000	1111111111111111
2014-07-09T18:15:49.390000	1111111111111111
2014-07-09T18:15:49.407000	1111111111111111
2014-07-09T18:15:49.423000	1111111111111111
2014-07-09T18:15:49.440000	1111111111111111
2014-07-09T18:15:49.457000	1111111111111111
2014-07-09T18:15:49.473000	1111111111111111
2014-07-09T18:15:49.490000	1111111111111111
2014-07-09T18:15:49.507000	1111111111111111
2014-07-09T18:15:49.523000	1111111111111111
2014-07-09T18:15:49.540000	1111111111111111
2014-07-09T18:15:49.556000	1111111111111111
2014-07-09T18:15:49.573000	1111111111111111
2014-07-09T18:15:49.590000	1111111111111111
2014-07-09T18:15:49.606000	1111111111111111
2014-07-09T18:15:49.623000	1111111111111111
2014-07-09T18:15:49.640000	1111111111111111
2014-07-09T18:15:49.656000	1111111111111111
2014-07-09T18:15:49.673000	1111111111111111
2014-07-09T18:15:49.690000	1111111111111111
2014-07-09T18:15:49.706000	1111111111111111
2014-07-09T18:15:49.723000	1111111111111111
2014-07-09T18:15:49.740000	1111111111111111
2014-07-09T18:15:49.756000	1111111111111111
2014-07-09T18:15:49.773000	1111111111111111
2014-07-09T18:15:49.789000	1111111111111111
2014-07-09T18:15:49.806000	1111111111111111
2014-07-09T18:15:49.823000	1111111111111111
2014-07-09T18:15:49.839000	1111111111111111
2014-07-09T18:15:49.857000	1111111111111111
2014-07-09T18:15:49.873000	1111111111111111
2014-07-09T18:15:49.889000	1111111111111111
2014-07-09T18:15:49.906000	1111111111111111
2014-07-09T18:15:49.923000	1111111111111111
2014-07-09T18:15:49.939000	1111111111111111
2014-07-09T18:15:49.956000	1111111111111111
2014-07-09T18:15:49.972000	1111111111111111
2014-07-09T18:15:49.989000	1111111111111111
2014-07-09T18:15:50.006000	1111111111111111
2014-07-09T18:15:50.022000	1111111111111111
2014-07-09T18:15:50.039000	1111111111111111
2014-07-09T18:15:50.056000	1111111111111111
2014-07-09T18:15:50.072000	1111111111111111
2014-07-09T18:15:50.089000	1111111111111111
2014-07-09T18:15:50.106000	1111111111111111
2014-07-09T18:15:50.122000	1111111111111111
2014-07-09T18:15:50.139000	1111111111111111
2014-07-09T18:15:50.156000	1111111111111111
2014-07-09T18:15:50.172000	1111111111111111
2014-07-09T18:15:50.189000	1111111111111111
2014-07-09T18:15:50.205000	1111111111111111
2014-07-09T18:15:50.222000	1111111111111111
2014-07-09T18:15:50.239000	1111111111111111
2014-07-09T18:15:50.255000	1111111111111111
2014-07-09T18:15:50.272000	1111111111111111
2014-07-09T18:15:50.289000	1111111111111111
2014-07-09T18:15:50.305000	1111111111111111
2014-07-09T18:15:50.322000	1111111111111111
2014-07-09T18:15:50.339000	1111111111111111
2014-07-09T18:15:50.355000	1111111111111111
2014-07-09T18:15:50.372000	1111111111111111
2014-07-09T18:15:50.388000	1111111111111111
2014-07-09T18:15:50.405000	1111111111111111
2014-07-09T18:15:50.422000	1111111111111111
2014-07-09T18:15:50.438000	1111111111111111
2014-07-09T18:15:50.455000	1111111111111111
2014-07-09T18:15:50.472000	1111111111111111
2014-07-09T18:15:50.488000	1111111111111111
2014-07-09T18:15:50.505000	1111111111111111
2014-07-09T18:15:50.522000	1111111111111111
2014-07-09T18:15:50.538000	1111111111111111
2014-07-09T18:15:50.555000	1111111111111111
2014-07-09T18:15:50.571000	1111111111111111
2014-07-09T18:15:50.588000	1111111111111111
2014-07-09T18:15:50.605000	1111111111111111
2014-07-09T18:15:50.621000	1111111111111111
2014-07-09T18:15:50.638000	1111111111111111
2014-07-09T18:15:50.655000	1111111111111111
2014-07-09T18:15:50.671000	1111111111111111
2014-07-09T18:15:50.688000	1111111111111111
2014-07-09T18:15:50.705000	1111111111111111
2014-07-09T18:15:50.721000	1111111111111111
2014-07-09T18:15:50.738000	1111111111111111
2014-07-09T18:15:50.755000	1111111111111111
2014-07-09T18:15:50.771000	1111111111111111
2014-07-09T18:15:50.788000	1111111111111111
2014-07-09T18:15:50.804000	1111111111111111
2014-07-09T18:15:50.821000	1111111111111111
2014-07-09T18:15:50.838000	1111111111111111
2014-07-09T18:15:50.854000	1111111111111111
2014-07-09T18:15:50.871000	1111111111111111
2014-07-09T18:15:50.888000	1111111111111111
2014-07-09T18:15:50.904000	1111111111111111
2014-07-09T18:15:50.921000	1111111111111111
2014-07-09T18:15:50.938000	1111111111111111
2014-07-09T18:15:50.954000	1111111111111111
2014-07-09T18:15:50.971000	1111111111111111
2014-07-09T18:15:50.987000	1111111111111111
2014-07-09T18:15:51.004000	1111111111111111
2014-07-09T18:15:51.021000	1111111111111111
2014-07-09T18:15:51.037000	1111111111111111
2014-07-09T18:15:51.054000	1111111111111111
2014-07-09T18:15:51.071000	1111111111111111
2014-07-09T18:15:51.087000	1111111111111111
2014-07-09T18:15:51.105000	1111111111111111
2014-07-09T18:15:51.121000	1111111111111111
2014-07-09T18:15:51.137000	1111111111111111
2014-07-09T18:15:51.154000	1111111111111111
2014-07-09T18:15:51.171000	1111111111111111
2014-07-09T18:15:51.187000	1111111111111111
2014-07-09T18:15:51.204000	1111111111111111
2014-07-09T18:15:51.220000	1111111111111111
2014-07-09T18:15:51.237000	1111111111111111
2014-07-09T18:15:51.255000	1111111111111111
2014-07-09T18:15:51.270000	1111111111111111
2014-07-09T18:15:51.287000	1111111111111111
2014-07-09T18:15:51.304000	1111111111111111
2014-07-09T18:15:51.320000	1111111111111111
2014-07-09T18:15:51.337000	1111111111111111
2014-07-09T18:15:51.354000	1111111111111111
2014-07-09T18:15:51.370000	1111111111111111
2014-07-09T18:15:51.387000	1111111111111111
2014-07-09T18:15:51.403000	1111111111111111
2014-07-09T18:15:51.420000	1111111111111111
2014-07-09T18:15:51.437000	1111111111111111
2014-07-09T18:15:51.453000	1111111111111111
2014-07-09T18:15:51.470000	1111111111111111
2014-07-09T18:15:51.487000	1111111111111111
2014-07-09T18:15:51.503000	1111111111111111
2014-07-09T18:15:51.520000	1111111111111111
2014-07-09T18:15:51.537000	1111111111111111
2014-07-09T18:15:51.553000	1111111111111111
2014-07-09T18:15:51.570000	1111111111111111
2014-07-09T18:15:51.587000	1111111111111111
2014-07-09T18:15:51.603000	1111111111111111
2014-07-09T18:15:51.620000	1111111111111111
2014-07-09T18:15:51.636000	1111111111111111
2014-07-09T18:15:51.653000	1111111111111111
2014-07-09T18:15:51.670000	1111111111111111
2014-07-09T18:15:51.686000	1111111111111111
2014-07-09T18:15:51.703000	1111111111111111
2014-07-09T18:15:51.720000	1111111111111111
2014-07-09T18:15:51.736000	1111111111111111
2014-07-09T18:15:51.753000	1111111111111111
2014-07-09T18:15:51.770000	1111111111111111
2014-07-09T18:15:51.786000	1111111111111111
2014-07-09T18:15:51.803000	1111111111111111
2014-07-09T18:15:51.819000	1111111111111111
2014-07-09T18:15:51.836000	1111111011111111
2014-07-09T18:15:51.853000	1111111011111111
2014-07-09T18:15:51.886000	1111111011111111
2014-07-09T18:15:51.888000	1111111011111111
2014-07-09T18:15:51.904000	1111111011111111
2014-07-09T18:15:51.919000	1111111011111111
2014-07-09T18:15:51.936000	1111111011111111
2014-07-09T18:15:51.953000	1111111011111111
2014-07-09T18:15:51.969000	1111111111101111
2014-07-09T18:15:51.986000	1111111111101111
2014-07-09T18:15:52.019000	1111111111101111
2014-07-09T18:15:52.021000	1111111111101111
2014-07-09T18:15:52.036000	1111111111101111
2014-07-09T18:15:52.052000	1111111111101111
2014-07-09T18:15:52.069000	1111111011101111
2014-07-09T18:15:52.086000	1111111011111111
2014-07-09T18:15:52.119000	1111111011111111
2014-07-09T18:15:52.121000	1111111011111111
